10000698	21345430	69720883	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	70276449	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	70636297	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	71351878	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	71478845	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	72260355	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	72260355	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	77250150	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	77513122	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	78729028	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	78772069	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	79457058	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	82220336	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	82632776	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	84294221	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	84567557	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	86886984	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	87338721	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	89062760	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	93588962	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	93609657	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	93851548	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	94726750	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	95099814	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96639290	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96643470	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96647639	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96656323	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96656922	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96657154	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96668979	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96673522	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96674898	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	96674898	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96682049	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	96682049	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96693120	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96697973	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96698725	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96699870	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96701786	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96704214	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96705464	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96709833	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96710514	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	96716674	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96716765	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96722553	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96724505	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96726823	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96727744	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96730225	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96732350	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96734314	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96734898	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96736843	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96740210	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	96740210	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96742723	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	96755157	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96756858	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96764734	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96764877	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96766558	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96766573	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96767937	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96771660	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96772389	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96777925	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96778889	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96782030	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96791380	112	0	2015-04-12	忍者神龟：变种时代
10000698	21345430	96791380	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96800140	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96805299	112	1	2015-04-12	忍者神龟：变种时代
10000698	21345430	96807638	112	1	2015-04-12	忍者神龟：变种时代
10000739	20052195	13666086	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	19741956	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	19741956	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	41171453	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	41171453	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	56773815	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	77979840	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	77979840	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	95633921	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	95633921	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96640830	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96640830	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96707470	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96707470	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96709380	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96718024	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96718024	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96726100	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96742069	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96742069	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96771006	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96771006	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96773011	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96784422	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96791372	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96791410	112	1	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96799092	112	0	2015-04-12	神偷奶爸2 国语版
10000739	20052195	96799092	112	1	2015-04-12	神偷奶爸2 国语版
10000740	20052211	71504880	112	0	2015-04-12	神偷奶爸2 粤语版
10000740	20052211	71504880	112	1	2015-04-12	神偷奶爸2 粤语版
10000740	20052211	93260322	112	0	2015-04-12	神偷奶爸2 粤语版
10001539	20161303	96714047	112	0	2015-04-12	邻居大战
10001539	20161303	96714047	112	1	2015-04-12	邻居大战
10001752	20114359	37283772	112	1	2015-04-12	山鹰之歌
10001752	20114359	96742501	112	1	2015-04-12	山鹰之歌
10001753	20114275	19335601	112	1	2015-04-12	难为情
10001753	20114275	33761373	112	1	2015-04-12	难为情
10001753	20114275	36736079	112	1	2015-04-12	难为情
10001753	20114275	48059733	112	1	2015-04-12	难为情
10001753	20114275	48100596	112	1	2015-04-12	难为情
10001753	20114275	48653090	112	1	2015-04-12	难为情
10001753	20114275	48809915	112	1	2015-04-12	难为情
10001753	20114275	82218256	112	1	2015-04-12	难为情
10001753	20114275	86886984	112	1	2015-04-12	难为情
10001753	20114275	96677336	112	1	2015-04-12	难为情
10001753	20114275	96712731	112	1	2015-04-12	难为情
10001753	20114275	96738866	112	1	2015-04-12	难为情
10001753	20114275	96748769	112	1	2015-04-12	难为情
10001753	20114275	96765621	112	1	2015-04-12	难为情
10001753	20114275	96765734	112	1	2015-04-12	难为情
10001753	20114275	96772745	112	1	2015-04-12	难为情
10001753	20114275	96786181	112	1	2015-04-12	难为情
10001753	20114275	96822191	112	1	2015-04-12	难为情
10001755	20177910	20404486	112	1	2015-04-12	美景之屋
10001755	20177910	30040161	112	1	2015-04-12	美景之屋
10001755	20177910	33761373	112	1	2015-04-12	美景之屋
10001755	20177910	48653090	112	1	2015-04-12	美景之屋
10001755	20177910	48809915	112	1	2015-04-12	美景之屋
10001755	20177910	49928754	112	1	2015-04-12	美景之屋
10001755	20177910	56747368	112	1	2015-04-12	美景之屋
10001755	20177910	69747424	112	1	2015-04-12	美景之屋
10001755	20177910	78153962	112	1	2015-04-12	美景之屋
10001755	20177910	82212982	112	1	2015-04-12	美景之屋
10001755	20177910	82218256	112	0	2015-04-12	美景之屋
10001755	20177910	82218256	112	1	2015-04-12	美景之屋
10001755	20177910	96626537	112	1	2015-04-12	美景之屋
10001755	20177910	96662518	112	1	2015-04-12	美景之屋
10001755	20177910	96678721	112	0	2015-04-12	美景之屋
10001755	20177910	96678721	112	1	2015-04-12	美景之屋
10001755	20177910	96685339	112	1	2015-04-12	美景之屋
10001755	20177910	96689177	112	1	2015-04-12	美景之屋
10001755	20177910	96703165	112	1	2015-04-12	美景之屋
10001755	20177910	96705967	112	0	2015-04-12	美景之屋
10001755	20177910	96705967	112	1	2015-04-12	美景之屋
10001755	20177910	96712731	112	1	2015-04-12	美景之屋
10001755	20177910	96723279	112	1	2015-04-12	美景之屋
10001755	20177910	96732951	112	1	2015-04-12	美景之屋
10001755	20177910	96738866	112	1	2015-04-12	美景之屋
10001755	20177910	96742501	112	1	2015-04-12	美景之屋
10001755	20177910	96749316	112	1	2015-04-12	美景之屋
10001755	20177910	96750280	112	1	2015-04-12	美景之屋
10001755	20177910	96754782	112	1	2015-04-12	美景之屋
10001755	20177910	96765621	112	1	2015-04-12	美景之屋
10001755	20177910	96774955	112	1	2015-04-12	美景之屋
10001755	20177910	96786181	112	1	2015-04-12	美景之屋
10001755	20177910	96802550	112	1	2015-04-12	美景之屋
10001759	20243316	48653090	112	1	2015-04-12	床
10001759	20243316	48809915	112	1	2015-04-12	床
10001759	20243316	72002843	112	1	2015-04-12	床
10001759	20243316	96672865	112	1	2015-04-12	床
10001759	20243316	96700228	112	1	2015-04-12	床
10001759	20243316	96742501	112	1	2015-04-12	床
10001759	20243316	96786181	112	1	2015-04-12	床
10001765	20103515	82218256	112	1	2015-04-12	挪威的森林 韩版
10001766	20103816	96742501	112	1	2015-04-12	粉色
10001766	20103816	96748769	112	1	2015-04-12	粉色
10001766	20103816	96786181	112	1	2015-04-12	粉色
10001767	20113342	96814894	112	1	2015-04-12	伤疤
10001777	20101408	48653090	112	1	2015-04-12	玩物
10001777	20101408	69527812	112	1	2015-04-12	玩物
10001777	20101408	71531014	112	1	2015-04-12	玩物
10001777	20101408	73921804	112	1	2015-04-12	玩物
10001777	20101408	96705623	112	1	2015-04-12	玩物
10001777	20101408	96716809	112	1	2015-04-12	玩物
10001777	20101408	96738866	112	1	2015-04-12	玩物
10001777	20101408	96742501	112	1	2015-04-12	玩物
10001777	20101408	96748769	112	1	2015-04-12	玩物
10001778	20096779	82218256	112	1	2015-04-12	樱桃呀 恋爱吧
10001781	20114307	96738866	112	1	2015-04-12	富贵电影
10001782	20114310	45670854	112	1	2015-04-12	胖嘟嘟的革命
10001785	20095645	62676398	112	1	2015-04-12	夜晚的游戏
10001786	20116455	71531014	112	1	2015-04-12	死生决断
10001787	20116460	71531014	112	1	2015-04-12	那时 那些人
10001791	20113235	96712731	112	1	2015-04-12	巴士站
10001965	20104051	76592308	112	1	2015-04-12	蜘蛛侠2 英文版
10001965	20104051	89386049	112	1	2015-04-12	蜘蛛侠2 英文版
10001990	20143557	19313764	112	0	2015-04-12	西部的一百万种死法
10001990	20143557	19313764	112	1	2015-04-12	西部的一百万种死法
10001990	20143557	68238970	112	1	2015-04-12	西部的一百万种死法
10001990	20143557	69928339	112	1	2015-04-12	西部的一百万种死法
10001990	20143557	96735321	112	0	2015-04-12	西部的一百万种死法
10001990	20143557	96735321	112	1	2015-04-12	西部的一百万种死法
10002011	22284050	11358412	112	0	2015-04-12	狼图腾
10002011	22284050	11358412	112	1	2015-04-12	狼图腾
10002011	22284050	11445390	112	0	2015-04-12	狼图腾
10002011	22284050	11445390	112	1	2015-04-12	狼图腾
10002011	22284050	11762360	112	0	2015-04-12	狼图腾
10002011	22284050	12437300	112	0	2015-04-12	狼图腾
10002011	22284050	12508854	112	0	2015-04-12	狼图腾
10002011	22284050	12508854	112	1	2015-04-12	狼图腾
10002011	22284050	13666086	112	0	2015-04-12	狼图腾
10002011	22284050	13666086	112	1	2015-04-12	狼图腾
10002011	22284050	13793163	112	0	2015-04-12	狼图腾
10002011	22284050	15249699	112	0	2015-04-12	狼图腾
10002011	22284050	16652449	112	0	2015-04-12	狼图腾
10002011	22284050	16701651	112	0	2015-04-12	狼图腾
10002011	22284050	18311806	112	1	2015-04-12	狼图腾
10002011	22284050	18790257	112	0	2015-04-12	狼图腾
10002011	22284050	18890308	112	0	2015-04-12	狼图腾
10002011	22284050	19755096	112	0	2015-04-12	狼图腾
10002011	22284050	19755096	112	1	2015-04-12	狼图腾
10002011	22284050	20490462	112	0	2015-04-12	狼图腾
10002011	22284050	20490462	112	1	2015-04-12	狼图腾
10002011	22284050	20558381	112	0	2015-04-12	狼图腾
10002011	22284050	20558381	112	1	2015-04-12	狼图腾
10002011	22284050	20902834	112	0	2015-04-12	狼图腾
10002011	22284050	20902834	112	1	2015-04-12	狼图腾
10002011	22284050	21009761	112	0	2015-04-12	狼图腾
10002011	22284050	21009761	112	1	2015-04-12	狼图腾
10002011	22284050	21076866	112	0	2015-04-12	狼图腾
10002011	22284050	21076866	112	1	2015-04-12	狼图腾
10002011	22284050	21713527	112	0	2015-04-12	狼图腾
10002011	22284050	21713527	112	1	2015-04-12	狼图腾
10002011	22284050	21826726	112	0	2015-04-12	狼图腾
10002011	22284050	21826726	112	1	2015-04-12	狼图腾
10002011	22284050	22211499	112	0	2015-04-12	狼图腾
10002011	22284050	22211499	112	1	2015-04-12	狼图腾
10002011	22284050	22495439	112	0	2015-04-12	狼图腾
10002011	22284050	22495439	112	1	2015-04-12	狼图腾
10002011	22284050	22651849	112	0	2015-04-12	狼图腾
